,CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost,original_solar_smoothing_cost,adjusted_solar_smoothing_cost,Adjusted_Energy,is_charging,is_discharging,is_holding,planning_capactiy,Adjusted_Hourly_Cost,running_state_of_charge
2487,4/14/17 16:00,4,14,2017,16,595742.4,18202.8,0.0,18202.8,45.32,824938.15,0,0,575762.4,0,1,0,0,26093.551968000003,43712.72
2488,4/14/17 17:00,4,14,2017,17,582030.9,15007.3,0.0,15007.3,43.47,652368.83,0,0,582030.9,0,0,0,0,25300.883223,43712.72
2489,4/14/17 18:00,4,14,2017,18,542227.4,0.0,-4813.6,0.0,45.19,0.0,0,0,522247.4,0,1,0,0,23600.360006000003,25569.08
2490,4/14/17 19:00,4,14,2017,19,525955.1,20891.2,0.0,20891.2,45.19,944064.97,0,0,506549.665419756,0,1,0,0,22890.97938031877,8000.0
2491,4/14/17 20:00,4,14,2017,20,498778.5,6349.2,0.0,6349.2,33.84,214861.37,0,0,498778.5,0,0,0,0,16878.66444,8000.0
2492,4/14/17 21:00,4,14,2017,21,445871.8,0.0,-4060.1,0.0,31.36,0.0,0,0,445871.8,0,0,0,0,13982.539648,8000.0
2493,4/14/17 22:00,4,14,2017,22,384160.7,40284.2,0.0,40284.2,26.77,1078412.06,0,0,384160.7,0,0,0,0,10283.981939,8000.0
2494,4/14/17 23:00,4,14,2017,23,326992.6,28457.0,0.0,28457.0,22.33,635507.42,0,0,326992.6,0,0,0,0,7301.744757999999,8000.0
2495,4/15/17 0:00,4,15,2017,0,288340.8,30034.4,0.0,30034.4,22.24,667910.99,0,0,288340.8,0,0,0,0,6412.699391999999,8000.0
2496,4/15/17 1:00,4,15,2017,1,266170.3,19162.0,0.0,19162.0,20.58,394421.03,0,0,266170.3,0,0,0,0,5477.784773999999,8000.0
2497,4/15/17 2:00,4,15,2017,2,254318.9,0.0,-16900.4,0.0,20.44,0.0,0,0,254318.9,0,0,0,0,5198.278316000001,8000.0
2498,4/15/17 3:00,4,15,2017,3,247117.2,0.0,-58019.5,0.0,18.67,0.0,0,0,267504.95510204084,1,0,0,0,4994.317511755104,26135.97
2499,4/15/17 4:00,4,15,2017,4,248384.4,0.0,-58060.2,0.0,19.77,0.0,0,0,268772.1551020408,1,0,0,0,5313.625506367346,44271.94
2500,4/15/17 5:00,4,15,2017,5,261124.6,0.0,-49176.6,0.0,19.99,0.0,0,0,261124.6,0,0,0,0,5219.880754,44271.94
2501,4/15/17 6:00,4,15,2017,6,278980.9,0.0,-79559.7,0.0,19.69,0.0,0,0,299368.65510204085,1,0,0,0,5894.568818959185,62407.91
2502,4/15/17 7:00,4,15,2017,7,317392.9,0.0,-90789.6,0.0,19.97,0.0,0,0,337236.77005796065,1,0,0,0,6734.618298057473,80000.0
2503,4/15/17 8:00,4,15,2017,8,354087.8,0.0,-85889.1,0.0,21.09,0.0,0,0,354087.8,0,0,1,0,7467.711702,80000.0
2504,4/15/17 9:00,4,15,2017,9,384626.0,0.0,-63281.9,0.0,23.17,0.0,0,0,384626.0,0,0,1,0,8911.78442,80000.0
2505,4/15/17 10:00,4,15,2017,10,413680.3,0.0,-26863.1,0.0,25.16,0.0,0,0,413680.3,0,0,1,0,10408.196348,80000.0
2506,4/15/17 11:00,4,15,2017,11,442567.4,0.0,-35625.7,0.0,29.96,0.0,0,0,442567.4,0,0,1,0,13259.319304,80000.0
2507,4/15/17 12:00,4,15,2017,12,475406.8,0.0,-15950.0,0.0,32.84,0.0,0,0,475406.8,0,0,1,0,15612.359312,80000.0
2508,4/15/17 13:00,4,15,2017,13,513768.2,0.0,-7938.7,0.0,36.79,0.0,0,0,513768.2,0,0,1,0,18901.532078,80000.0
2509,4/15/17 14:00,4,15,2017,14,547943.0,7040.0,0.0,7040.0,38.02,267673.47,0,0,527963.0,0,1,0,0,20073.153260000003,61864.03
2510,4/15/17 15:00,4,15,2017,15,568173.1,30999.1,0.0,30999.1,44.8,1388747.28,0,0,548193.1,0,1,0,0,24559.05088,43728.06
2511,4/15/17 16:00,4,15,2017,16,571224.5,0.0,-7959.6,0.0,44.79,0.0,0,0,551244.5,0,1,0,0,24690.241155,25592.09
2512,4/15/17 17:00,4,15,2017,17,552352.9,0.0,-18596.6,0.0,44.94,0.0,0,0,532916.7850440802,0,1,0,0,23949.280319880967,8000.0
2513,4/15/17 18:00,4,15,2017,18,520086.6,26482.5,0.0,26482.5,38.02,1006901.73,0,0,520086.6,0,0,0,0,19773.692532,8000.0
2514,4/15/17 19:00,4,15,2017,19,515089.3,47454.0,0.0,47454.0,33.92,1609568.5,0,0,515089.3,0,0,0,0,17471.829056000002,8000.0
2515,4/15/17 20:00,4,15,2017,20,492908.9,33546.7,0.0,33546.7,33.92,1137873.87,0,0,492908.9,0,0,0,0,16719.469888000003,8000.0
2516,4/15/17 21:00,4,15,2017,21,446762.8,16889.4,0.0,16889.4,30.95,522752.26,0,0,446762.8,0,0,0,0,13827.30866,8000.0
2517,4/15/17 22:00,4,15,2017,22,385343.2,23182.5,0.0,23182.5,22.25,515891.76,0,0,385343.2,0,0,0,0,8573.8862,8000.0
2518,4/15/17 23:00,4,15,2017,23,327477.7,62029.0,0.0,62029.0,21.32,1322328.02,0,0,327477.7,0,0,0,0,6981.8245640000005,8000.0
2519,4/16/17 0:00,4,16,2017,0,286211.2,45622.5,0.0,45622.5,20.35,928244.51,0,0,286211.2,0,0,0,0,5824.397920000001,8000.0
2520,4/16/17 1:00,4,16,2017,1,262541.4,33687.5,0.0,33687.5,19.42,654150.61,0,0,282929.15510204085,1,0,0,0,5494.484192081634,26128.3
2521,4/16/17 2:00,4,16,2017,2,248888.2,20148.7,0.0,20148.7,19.57,394368.49,0,0,248888.2,0,0,0,0,4870.742074,26128.3
2522,4/16/17 3:00,4,16,2017,3,242764.5,14987.5,0.0,14987.5,19.22,288010.29,0,0,263152.2551020408,1,0,0,0,5057.786343061224,44256.61
2523,4/16/17 4:00,4,16,2017,4,244536.6,17207.3,0.0,17207.3,19.2,330442.11,0,0,264924.3551020408,1,0,0,0,5086.547617959183,62384.91
2524,4/16/17 5:00,4,16,2017,5,255721.4,20297.2,0.0,20297.2,19.44,394486.23,0,0,255721.4,0,0,0,0,4971.224016,62384.91
2525,4/16/17 6:00,4,16,2017,6,270974.0,0.0,-29814.4,0.0,19.19,0.0,0,0,290848.5387750937,1,0,0,0,5581.383459094049,80000.0
2526,4/16/17 7:00,4,16,2017,7,306438.0,0.0,-15314.2,0.0,19.57,0.0,0,0,306438.0,0,0,1,0,5996.991660000001,80000.0
2527,4/16/17 8:00,4,16,2017,8,344088.8,0.0,-24248.4,0.0,19.98,0.0,0,0,344088.8,0,0,1,0,6874.894224,80000.0
2528,4/16/17 9:00,4,16,2017,9,373297.1,0.0,-13365.0,0.0,21.46,0.0,0,0,373297.1,0,0,1,0,8010.955766,80000.0
2529,4/16/17 10:00,4,16,2017,10,404382.0,1992.1,0.0,1992.1,23.18,46172.1,0,0,404382.0,0,0,1,0,9373.57476,80000.0
2530,4/16/17 11:00,4,16,2017,11,442429.9,2655.4,0.0,2655.4,26.39,70081.58,0,0,442429.9,0,0,1,0,11675.725061000001,80000.0
2531,4/16/17 12:00,4,16,2017,12,480964.0,6184.2,0.0,6184.2,28.9,178745.64,0,0,480964.0,0,0,1,0,13899.8596,80000.0
2532,4/16/17 13:00,4,16,2017,13,514041.0,30339.1,0.0,30339.1,30.97,939550.35,0,0,514041.0,0,0,1,0,15919.849769999999,80000.0
2533,4/16/17 14:00,4,16,2017,14,542527.7,58512.3,0.0,58512.3,33.74,1974023.61,0,0,542527.7,0,0,1,0,18304.884598,80000.0
2534,4/16/17 15:00,4,16,2017,15,568626.3,35707.1,0.0,35707.1,33.89,1209992.21,0,0,548646.3,0,1,0,0,18593.623107,61871.7
2535,4/16/17 16:00,4,16,2017,16,577314.1,36889.6,0.0,36889.6,33.9,1250579.57,0,0,557334.1,0,1,0,0,18893.625989999997,43743.39
2536,4/16/17 17:00,4,16,2017,17,575081.1,44707.3,0.0,44707.3,33.77,1509559.87,0,0,555101.1,0,1,0,0,18745.764147,25615.09
2537,4/16/17 18:00,4,16,2017,18,549236.6,34908.5,0.0,34908.5,33.69,1176053.4,0,0,549236.6,0,0,0,0,18503.781054,25615.09
2538,4/16/17 19:00,4,16,2017,19,541112.0,29538.3,0.0,29538.3,38.35,1132841.07,0,0,521645.21632694715,0,1,0,0,20005.094046138423,8000.0
2539,4/16/17 20:00,4,16,2017,20,511681.5,48495.7,0.0,48495.7,33.6,1629542.81,0,0,511681.5,0,0,0,0,17192.498400000004,8000.0
2540,4/16/17 21:00,4,16,2017,21,441552.1,56798.5,0.0,56798.5,31.66,1798479.06,0,0,441552.1,0,0,0,0,13979.539486,8000.0
2541,4/16/17 22:00,4,16,2017,22,363038.5,55904.2,0.0,55904.2,22.69,1268455.12,0,0,363038.5,0,0,0,0,8237.343565000001,8000.0
2542,4/16/17 23:00,4,16,2017,23,306815.3,53753.7,0.0,53753.7,22.99,1235829.82,0,0,306815.3,0,0,0,0,7053.683746999999,8000.0
2543,4/17/17 0:00,4,17,2017,0,273205.9,37724.5,0.0,37724.5,20.89,788245.88,0,0,273205.9,0,0,0,0,5707.271251000001,8000.0
2544,4/17/17 1:00,4,17,2017,1,254835.9,25027.2,0.0,25027.2,19.92,498549.33,0,0,275223.6551020408,1,0,0,0,5482.455209632652,26120.64
2545,4/17/17 2:00,4,17,2017,2,245218.6,7913.4,0.0,7913.4,19.47,154062.03,0,0,265606.3551020408,1,0,0,0,5171.355733836734,44241.28
2546,4/17/17 3:00,4,17,2017,3,243790.8,0.0,-52456.8,0.0,19.04,0.0,0,0,264178.5551020408,1,0,0,0,5029.959689142856,62361.92
2547,4/17/17 4:00,4,17,2017,4,262706.4,0.0,-39623.1,0.0,19.53,0.0,0,0,282611.59583811427,1,0,0,0,5519.404466718372,80000.0
2548,4/17/17 5:00,4,17,2017,5,314609.9,0.0,-12976.7,0.0,22.44,0.0,0,0,314609.9,0,0,1,0,7059.846156000001,80000.0
2549,4/17/17 6:00,4,17,2017,6,343203.3,0.0,-37152.5,0.0,29.87,0.0,0,0,343203.3,0,0,1,0,10251.482571,80000.0
2550,4/17/17 7:00,4,17,2017,7,353356.3,0.0,-83844.2,0.0,29.87,0.0,0,0,353356.3,0,0,1,0,10554.752681,80000.0
2551,4/17/17 8:00,4,17,2017,8,372755.9,0.0,-92922.5,0.0,30.9,0.0,0,0,372755.9,0,0,1,0,11518.15731,80000.0
2552,4/17/17 9:00,4,17,2017,9,396642.4,0.0,-82089.7,0.0,33.14,0.0,0,0,396642.4,0,0,1,0,13144.729136000002,80000.0
2553,4/17/17 10:00,4,17,2017,10,408527.9,0.0,-98693.1,0.0,38.03,0.0,0,0,408527.9,0,0,1,0,15536.316037,80000.0
2554,4/17/17 11:00,4,17,2017,11,425967.3,0.0,-308083.6,0.0,38.02,0.0,0,0,425967.3,0,0,1,0,16195.276746000001,80000.0
2555,4/17/17 12:00,4,17,2017,12,462721.6,0.0,-351981.3,0.0,38.99,0.0,0,0,442741.6,0,1,0,0,17262.494984,61879.36
2556,4/17/17 13:00,4,17,2017,13,497393.6,0.0,-359778.1,0.0,43.31,0.0,0,0,477413.6,0,1,0,0,20676.783015999998,43758.72
2557,4/17/17 14:00,4,17,2017,14,533207.4,0.0,-334713.5,0.0,43.21,0.0,0,0,513227.4,0,1,0,0,22176.555954,25638.08
2558,4/17/17 15:00,4,17,2017,15,573233.1,0.0,-317649.2,0.0,38.92,0.0,0,0,553735.6592639266,0,1,0,0,21551.391858552022,8000.0
2559,4/17/17 16:00,4,17,2017,16,600686.9,0.0,-282791.3,0.0,37.2,0.0,0,0,600686.9,0,0,0,0,22345.552680000004,8000.0
2560,4/17/17 17:00,4,17,2017,17,582722.8,0.0,-289322.0,0.0,37.14,0.0,0,0,582722.8,0,0,0,0,21642.324792000003,8000.0
2561,4/17/17 18:00,4,17,2017,18,553010.7,0.0,-307444.5,0.0,36.89,0.0,0,0,553010.7,0,0,0,0,20400.564722999996,8000.0
2562,4/17/17 19:00,4,17,2017,19,553551.9,0.0,-282057.6,0.0,37.82,0.0,0,0,553551.9,0,0,0,0,20935.332858,8000.0
2563,4/17/17 20:00,4,17,2017,20,515850.5,0.0,-260913.4,0.0,37.92,0.0,0,0,515850.5,0,0,0,0,19561.05096,8000.0
2564,4/17/17 21:00,4,17,2017,21,443264.8,0.0,-41197.2,0.0,34.18,0.0,0,0,443264.8,0,0,0,0,15150.790864,8000.0
2565,4/17/17 22:00,4,17,2017,22,369752.9,0.0,-40152.2,0.0,30.9,0.0,0,0,369752.9,0,0,0,0,11425.364609999999,8000.0
2566,4/17/17 23:00,4,17,2017,23,317326.9,0.0,-39364.6,0.0,23.91,0.0,0,0,317326.9,0,0,0,0,7587.286179000001,8000.0
2567,4/18/17 0:00,4,18,2017,0,286807.4,0.0,-65546.8,0.0,20.83,0.0,0,0,286807.4,0,0,0,0,5974.198142,8000.0
2568,4/18/17 1:00,4,18,2017,1,269350.4,0.0,-78562.0,0.0,20.43,0.0,0,0,289738.15510204085,1,0,0,0,5919.350508734695,26112.98
2569,4/18/17 2:00,4,18,2017,2,257717.9,0.0,-99396.0,0.0,19.69,0.0,0,0,278105.6551020408,1,0,0,0,5475.900348959183,44225.96
2570,4/18/17 3:00,4,18,2017,3,255355.1,0.0,-107572.3,0.0,19.43,0.0,0,0,275742.8551020408,1,0,0,0,5357.683674632653,62338.94
2571,4/18/17 4:00,4,18,2017,4,273594.2,0.0,-94249.1,0.0,20.79,0.0,0,0,293530.0412514509,1,0,0,0,6102.489557617663,80000.0
2572,4/18/17 5:00,4,18,2017,5,325179.8,0.0,-57220.9,0.0,23.75,0.0,0,0,325179.8,0,0,1,0,7723.02025,80000.0
2573,4/18/17 6:00,4,18,2017,6,356560.6,0.0,-59180.0,0.0,26.71,0.0,0,0,356560.6,0,0,1,0,9523.733626,80000.0
2574,4/18/17 7:00,4,18,2017,7,360394.1,0.0,-92192.1,0.0,28.65,0.0,0,0,360394.1,0,0,1,0,10325.290964999998,80000.0
2575,4/18/17 8:00,4,18,2017,8,369242.5,0.0,-98896.6,0.0,29.32,0.0,0,0,369242.5,0,0,1,0,10826.1901,80000.0
2576,4/18/17 9:00,4,18,2017,9,390717.8,0.0,-158842.2,0.0,31.57,0.0,0,0,390717.8,0,0,1,0,12334.960946000001,80000.0
2577,4/18/17 10:00,4,18,2017,10,413288.7,0.0,-324687.0,0.0,33.97,0.0,0,0,413288.7,0,0,1,0,14039.417139000001,80000.0
2578,4/18/17 11:00,4,18,2017,11,440507.1,0.0,-398116.4,0.0,38.18,0.0,0,0,440507.1,0,0,1,0,16818.561078,80000.0
2579,4/18/17 12:00,4,18,2017,12,463628.0,0.0,-391332.7,0.0,38.65,0.0,0,0,443648.0,0,1,0,0,17146.995199999998,61887.02
2580,4/18/17 13:00,4,18,2017,13,470834.1,0.0,-400334.0,0.0,42.56,0.0,0,0,450854.1,0,1,0,0,19188.350496,43774.04
2581,4/18/17 14:00,4,18,2017,14,473983.4,0.0,-418345.4,0.0,38.32,0.0,0,0,454003.4,0,1,0,0,17397.410288000003,25661.06
2582,4/18/17 15:00,4,18,2017,15,492405.1,0.0,-419613.7,0.0,42.74,0.0,0,0,472877.0138505899,0,1,0,0,20210.763571974214,8000.0
2583,4/18/17 16:00,4,18,2017,16,516807.5,0.0,-373430.2,0.0,38.0,0.0,0,0,516807.5,0,0,0,0,19638.685,8000.0
2584,4/18/17 17:00,4,18,2017,17,519857.8,0.0,-377841.2,0.0,37.21,0.0,0,0,519857.8,0,0,0,0,19343.908738000002,8000.0
2585,4/18/17 18:00,4,18,2017,18,500630.9,0.0,-368729.9,0.0,37.04,0.0,0,0,500630.9,0,0,0,0,18543.368536,8000.0
2586,4/18/17 19:00,4,18,2017,19,508141.7,0.0,-348427.2,0.0,35.72,0.0,0,0,508141.7,0,0,0,0,18150.821524,8000.0
2587,4/18/17 20:00,4,18,2017,20,484553.3,0.0,-314961.9,0.0,36.93,0.0,0,0,484553.3,0,0,0,0,17894.553368999997,8000.0
2588,4/18/17 21:00,4,18,2017,21,420447.5,0.0,-312164.6,0.0,31.71,0.0,0,0,420447.5,0,0,0,0,13332.390225,8000.0
2589,4/18/17 22:00,4,18,2017,22,354317.7,0.0,-143349.8,0.0,27.67,0.0,0,0,354317.7,0,0,0,0,9803.970759000002,8000.0
2590,4/18/17 23:00,4,18,2017,23,304509.7,0.0,-30576.7,0.0,21.67,0.0,0,0,304509.7,0,0,0,0,6598.725199000001,8000.0
2591,4/19/17 0:00,4,19,2017,0,274815.2,0.0,-54315.8,0.0,20.61,0.0,0,0,274815.2,0,0,0,0,5663.941272,8000.0
2592,4/19/17 1:00,4,19,2017,1,259521.9,0.0,-65006.7,0.0,20.17,0.0,0,0,279909.6551020408,1,0,0,0,5645.777743408163,26105.32
2593,4/19/17 2:00,4,19,2017,2,251519.4,0.0,-70642.0,0.0,19.44,0.0,0,0,271907.1551020408,1,0,0,0,5285.875095183674,44210.64
2594,4/19/17 3:00,4,19,2017,3,251073.9,0.0,-71151.3,0.0,19.41,0.0,0,0,271461.6551020408,1,0,0,0,5269.070725530612,62315.96
2595,4/19/17 4:00,4,19,2017,4,270680.3,0.0,-49769.5,0.0,20.41,0.0,0,0,290646.77501953044,1,0,0,0,5932.100678148616,80000.0
2596,4/19/17 5:00,4,19,2017,5,322330.8,0.0,-12992.1,0.0,23.05,0.0,0,0,322330.8,0,0,1,0,7429.72494,80000.0
2597,4/19/17 6:00,4,19,2017,6,354378.2,0.0,-35025.1,0.0,27.69,0.0,0,0,354378.2,0,0,1,0,9812.732358000001,80000.0
2598,4/19/17 7:00,4,19,2017,7,359793.5,0.0,-86575.5,0.0,28.52,0.0,0,0,359793.5,0,0,1,0,10261.310619999998,80000.0
2599,4/19/17 8:00,4,19,2017,8,366526.6,0.0,-107561.3,0.0,28.57,0.0,0,0,366526.6,0,0,1,0,10471.664961999999,80000.0
2600,4/19/17 9:00,4,19,2017,9,374501.6,0.0,-173487.6,0.0,29.35,0.0,0,0,374501.6,0,0,1,0,10991.621959999999,80000.0
2601,4/19/17 10:00,4,19,2017,10,382285.2,0.0,-200675.2,0.0,33.53,0.0,0,0,382285.2,0,0,1,0,12818.022756,80000.0
2602,4/19/17 11:00,4,19,2017,11,386283.7,0.0,-383553.5,0.0,35.01,0.0,0,0,386283.7,0,0,1,0,13523.792336999999,80000.0
2603,4/19/17 12:00,4,19,2017,12,396814.0,0.0,-428475.3,0.0,37.13,0.0,0,0,396814.0,0,0,1,0,14733.70382,80000.0
2604,4/19/17 13:00,4,19,2017,13,420486.0,0.0,-449812.0,0.0,37.3,0.0,0,0,400506.0,0,1,0,0,14938.8738,61894.68
2605,4/19/17 14:00,4,19,2017,14,458140.1,0.0,-433637.6,0.0,38.02,0.0,0,0,438160.1,0,1,0,0,16658.847002,43789.36
2606,4/19/17 15:00,4,19,2017,15,492287.4,0.0,-397854.6,0.0,37.49,0.0,0,0,472307.4,0,1,0,0,17706.804426000002,25684.04
2607,4/19/17 16:00,4,19,2017,16,517790.9,0.0,-363247.5,0.0,37.07,0.0,0,0,517790.9,0,0,0,0,19194.508663000004,25684.04
2608,4/19/17 17:00,4,19,2017,17,523355.8,0.0,-375266.1,0.0,37.15,0.0,0,0,523355.8,0,0,0,0,19442.66797,25684.04
2609,4/19/17 18:00,4,19,2017,18,513334.8,0.0,-327283.0,0.0,37.07,0.0,0,0,513334.8,0,0,0,0,19029.321035999998,25684.04
2610,4/19/17 19:00,4,19,2017,19,517215.6,0.0,-282384.3,0.0,38.02,0.0,0,0,497656.88008251035,0,1,0,0,18920.914580737048,8000.0
2611,4/19/17 20:00,4,19,2017,20,495600.6,0.0,-283670.2,0.0,36.88,0.0,0,0,495600.6,0,0,0,0,18277.750128,8000.0
2612,4/19/17 21:00,4,19,2017,21,430543.3,0.0,-217311.6,0.0,33.78,0.0,0,0,430543.3,0,0,0,0,14543.752674000001,8000.0
2613,4/19/17 22:00,4,19,2017,22,361980.3,0.0,-166735.8,0.0,28.04,0.0,0,0,361980.3,0,0,0,0,10149.927612,8000.0
2614,4/19/17 23:00,4,19,2017,23,311272.5,0.0,-9813.1,0.0,26.13,0.0,0,0,311272.5,0,0,0,0,8133.550424999999,8000.0
2615,4/20/17 0:00,4,20,2017,0,281776.0,0.0,-35219.8,0.0,21.94,0.0,0,0,302163.7551020408,1,0,0,0,6629.472786938776,26097.66
2616,4/20/17 1:00,4,20,2017,1,264885.5,0.0,-48251.5,0.0,21.64,0.0,0,0,285273.2551020408,1,0,0,0,6173.313240408163,44195.33
2617,4/20/17 2:00,4,20,2017,2,256869.8,0.0,-50809.0,0.0,21.69,0.0,0,0,277257.5551020408,1,0,0,0,6013.716370163265,62292.99
2618,4/20/17 3:00,4,20,2017,3,255569.6,0.0,-51646.1,0.0,22.27,0.0,0,0,255569.6,0,0,0,0,5691.534992,62292.99
2619,4/20/17 4:00,4,20,2017,4,274155.2,0.0,-29310.6,0.0,21.68,0.0,0,0,294152.29714677815,1,0,0,0,6377.2218021421495,80000.0
2620,4/20/17 5:00,4,20,2017,5,326823.2,0.0,-58028.3,0.0,26.64,0.0,0,0,326823.2,0,0,1,0,8706.570048,80000.0
2621,4/20/17 6:00,4,20,2017,6,357485.7,0.0,-69395.7,0.0,28.67,0.0,0,0,357485.7,0,0,1,0,10249.115019,80000.0
2622,4/20/17 7:00,4,20,2017,7,362040.8,0.0,-101328.7,0.0,28.06,0.0,0,0,362040.8,0,0,1,0,10158.864848,80000.0
2623,4/20/17 8:00,4,20,2017,8,382563.5,0.0,-100475.1,0.0,28.73,0.0,0,0,382563.5,0,0,1,0,10991.049355000001,80000.0
2624,4/20/17 9:00,4,20,2017,9,411860.9,0.0,-88083.6,0.0,32.4,0.0,0,0,411860.9,0,0,1,0,13344.29316,80000.0
2625,4/20/17 10:00,4,20,2017,10,447167.6,0.0,-89773.2,0.0,35.1,0.0,0,0,447167.6,0,0,1,0,15695.58276,80000.0
2626,4/20/17 11:00,4,20,2017,11,486778.6,0.0,-207322.5,0.0,37.63,0.0,0,0,486778.6,0,0,1,0,18317.478718000002,80000.0
2627,4/20/17 12:00,4,20,2017,12,531147.1,0.0,-284474.3,0.0,37.61,0.0,0,0,531147.1,0,0,1,0,19976.442431,80000.0
2628,4/20/17 13:00,4,20,2017,13,567992.7,0.0,-276412.4,0.0,38.67,0.0,0,0,567992.7,0,0,1,0,21964.277708999998,80000.0
2629,4/20/17 14:00,4,20,2017,14,600327.2,0.0,-292039.0,0.0,43.16,0.0,0,0,580347.2,0,1,0,0,25047.785151999997,61902.34
2630,4/20/17 15:00,4,20,2017,15,602008.0,0.0,-294357.8,0.0,38.02,0.0,0,0,602008.0,0,0,0,0,22888.34416,61902.34
2631,4/20/17 16:00,4,20,2017,16,614786.7,0.0,-269381.2,0.0,38.89,0.0,0,0,594806.7,0,1,0,0,23132.032562999997,43804.67
2632,4/20/17 17:00,4,20,2017,17,600825.5,0.0,-279697.0,0.0,37.28,0.0,0,0,600825.5,0,0,0,0,22398.77464,43804.67
2633,4/20/17 18:00,4,20,2017,18,583556.6,0.0,-285945.0,0.0,37.47,0.0,0,0,583556.6,0,0,0,0,21865.865801999997,43804.67
2634,4/20/17 19:00,4,20,2017,19,574269.3,0.0,-287698.4,0.0,43.14,0.0,0,0,554289.3,0,1,0,0,23912.040402000002,25707.01
2635,4/20/17 20:00,4,20,2017,20,548807.6,0.0,-245131.7,0.0,38.78,0.0,0,0,529218.2579552627,0,1,0,0,20523.08404350509,8000.0
2636,4/20/17 21:00,4,20,2017,21,480554.8,0.0,-183451.4,0.0,35.87,0.0,0,0,480554.8,0,0,0,0,17237.500676,8000.0
2637,4/20/17 22:00,4,20,2017,22,408360.7,0.0,-34740.2,0.0,31.46,0.0,0,0,408360.7,0,0,0,0,12847.027622000001,8000.0
2638,4/20/17 23:00,4,20,2017,23,351056.2,0.0,-25863.2,0.0,28.6,0.0,0,0,351056.2,0,0,0,0,10040.20732,8000.0
2639,4/21/17 0:00,4,21,2017,0,314353.6,0.0,-25363.8,0.0,23.09,0.0,0,0,314353.6,0,0,0,0,7258.424624,8000.0
2640,4/21/17 1:00,4,21,2017,1,290987.4,0.0,-26462.7,0.0,21.58,0.0,0,0,311375.15510204085,1,0,0,0,6719.475847102041,26090.01
2641,4/21/17 2:00,4,21,2017,2,278556.3,0.0,-33861.3,0.0,21.94,0.0,0,0,298944.0551020408,1,0,0,0,6558.832568938776,44180.02
2642,4/21/17 3:00,4,21,2017,3,272182.9,0.0,-42053.0,0.0,21.99,0.0,0,0,292570.65510204085,1,0,0,0,6433.628705693878,62270.04
2643,4/21/17 4:00,4,21,2017,4,285340.0,0.0,-34524.6,0.0,22.08,0.0,0,0,305367.7076376174,1,0,0,0,6742.518984638592,80000.0
2644,4/21/17 5:00,4,21,2017,5,332911.7,0.0,-78809.5,0.0,24.02,0.0,0,0,332911.7,0,0,1,0,7996.539034,80000.0
2645,4/21/17 6:00,4,21,2017,6,359957.4,0.0,-93593.5,0.0,27.65,0.0,0,0,359957.4,0,0,1,0,9952.82211,80000.0
2646,4/21/17 7:00,4,21,2017,7,376464.0,0.0,-105792.5,0.0,28.85,0.0,0,0,376464.0,0,0,1,0,10860.9864,80000.0
2647,4/21/17 8:00,4,21,2017,8,409990.9,0.0,-91107.5,0.0,30.29,0.0,0,0,409990.9,0,0,1,0,12418.624361,80000.0
2648,4/21/17 9:00,4,21,2017,9,450734.9,0.0,-73157.7,0.0,32.77,0.0,0,0,450734.9,0,0,1,0,14770.582673000003,80000.0
2649,4/21/17 10:00,4,21,2017,10,495832.7,0.0,-46215.4,0.0,35.09,0.0,0,0,495832.7,0,0,1,0,17398.769443000005,80000.0
2650,4/21/17 11:00,4,21,2017,11,539585.2,0.0,-153418.1,0.0,36.58,0.0,0,0,539585.2,0,0,1,0,19738.026615999996,80000.0
2651,4/21/17 12:00,4,21,2017,12,583045.1,0.0,-246889.5,0.0,37.22,0.0,0,0,563065.1,0,1,0,0,20957.283022,61909.99
2652,4/21/17 13:00,4,21,2017,13,626369.7,0.0,-291567.1,0.0,36.9,0.0,0,0,606389.7,0,1,0,0,22375.779929999997,43819.98
2653,4/21/17 14:00,4,21,2017,14,673952.4,0.0,-265928.3,0.0,42.19,0.0,0,0,653972.4,0,1,0,0,27591.095555999997,25729.96
2654,4/21/17 15:00,4,21,2017,15,707820.3,0.0,-252675.5,0.0,40.88,0.0,0,0,688200.3474644234,0,1,0,0,28133.630204345627,8000.0
2655,4/21/17 16:00,4,21,2017,16,706112.0,0.0,-283435.9,0.0,36.66,0.0,0,0,706112.0,0,0,0,0,25886.065919999997,8000.0
2656,4/21/17 17:00,4,21,2017,17,669829.6,0.0,-292198.5,0.0,36.79,0.0,0,0,669829.6,0,0,0,0,24643.030983999997,8000.0
2657,4/21/17 18:00,4,21,2017,18,623189.6,0.0,-271381.0,0.0,36.71,0.0,0,0,623189.6,0,0,0,0,22877.290215999998,8000.0
2658,4/21/17 19:00,4,21,2017,19,602385.3,0.0,-286666.6,0.0,36.5,0.0,0,0,602385.3,0,0,0,0,21987.06345,8000.0
2659,4/21/17 20:00,4,21,2017,20,572306.9,0.0,-285107.9,0.0,34.78,0.0,0,0,572306.9,0,0,0,0,19904.833982,8000.0
2660,4/21/17 21:00,4,21,2017,21,507861.2,0.0,-195519.5,0.0,31.58,0.0,0,0,507861.2,0,0,0,0,16038.256695999999,8000.0
