CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost
04/01/2016 03:00,4,1,2016,3,238311.70,79753.30,0.00,79753.30,12.95,1033020.569
04/01/2016 04:00,4,1,2016,4,257200.90,92873.00,0.00,92873.00,13.28,1233093.396
04/01/2016 05:00,4,1,2016,5,307080.40,82501.10,0.00,82501.10,14.30,1179856.481
04/01/2016 06:00,4,1,2016,6,347499.90,110133.10,0.00,110133.10,21.88,2410196.814
04/01/2016 07:00,4,1,2016,7,352540.10,112720.30,0.00,112720.30,25.67,2894014.798
04/01/2016 08:00,4,1,2016,8,365413.40,131575.40,0.00,131575.40,25.74,3387079.735
04/01/2016 09:00,4,1,2016,9,374323.40,139959.60,0.00,139959.60,26.61,3724003.049
04/01/2016 10:00,4,1,2016,10,379870.70,146412.20,0.00,146412.20,26.22,3839498.892
04/01/2016 11:00,4,1,2016,11,383462.20,119189.40,0.00,119189.40,25.98,3096326.071
04/01/2016 12:00,4,1,2016,12,379927.90,113029.40,0.00,113029.40,25.92,2929190.81
04/01/2016 13:00,4,1,2016,13,380999.30,109796.50,0.00,109796.50,25.86,2839502.185
04/01/2016 14:00,4,1,2016,14,383234.50,113715.80,0.00,113715.80,25.87,2942384.953
04/01/2016 15:00,4,1,2016,15,384690.90,150779.20,0.00,150779.20,22.26,3355787.109
04/01/2016 16:00,4,1,2016,16,386598.30,155324.40,0.00,155324.40,21.88,3399010.443
04/01/2016 17:00,4,1,2016,17,390834.40,170538.50,0.00,170538.50,19.17,3268728.483
04/01/2016 18:00,4,1,2016,18,393552.50,164853.70,0.00,164853.70,22.15,3651839.162
04/01/2016 19:00,4,1,2016,19,411156.90,173801.10,0.00,173801.10,22.17,3852509.943
04/01/2016 20:00,4,1,2016,20,398165.90,174786.70,0.00,174786.70,22.42,3917913.795
04/01/2016 21:00,4,1,2016,21,365209.90,151443.60,0.00,151443.60,18.98,2874338.951
04/01/2016 22:00,4,1,2016,22,320103.30,175169.50,0.00,175169.50,13.53,2369675.479
04/01/2016 23:00,4,1,2016,23,277873.20,143205.70,0.00,143205.70,13.13,1879589.133
04/02/2016 00:00,4,2,2016,0,250276.40,118676.80,0.00,118676.80,13.37,1587041.111
04/02/2016 01:00,4,2,2016,1,236859.70,106095.00,0.00,106095.00,13.10,1390268.88
04/02/2016 02:00,4,2,2016,2,230919.70,102004.10,0.00,102004.10,12.81,1306539.916
04/02/2016 03:00,4,2,2016,3,230190.40,101857.80,0.00,101857.80,12.73,1296272.92
04/02/2016 04:00,4,2,2016,4,236546.20,107476.60,0.00,107476.60,12.78,1373454.219
04/02/2016 05:00,4,2,2016,5,253352.00,76264.10,0.00,76264.10,13.08,997343.7678
04/02/2016 06:00,4,2,2016,6,276092.30,97779.00,0.00,97779.00,13.42,1312604.852
04/02/2016 07:00,4,2,2016,7,304971.70,122131.90,0.00,122131.90,14.28,1743664.923
04/02/2016 08:00,4,2,2016,8,329022.10,105988.30,0.00,105988.30,17.50,1855293.395
04/02/2016 09:00,4,2,2016,9,341474.10,103929.10,0.00,103929.10,17.77,1846705.785
04/02/2016 10:00,4,2,2016,10,343252.80,102018.40,0.00,102018.40,19.89,2029492.839
04/02/2016 11:00,4,2,2016,11,338955.10,91978.70,0.00,91978.70,19.86,1826982.116
04/02/2016 12:00,4,2,2016,12,333205.40,109622.70,0.00,109622.70,17.59,1928712.746
04/02/2016 13:00,4,2,2016,13,327565.70,107802.20,0.00,107802.20,17.67,1904498.347
04/02/2016 14:00,4,2,2016,14,326188.50,102826.90,0.00,102826.90,17.82,1831912.637
04/02/2016 15:00,4,2,2016,15,330275.00,101195.60,0.00,101195.60,17.85,1806108.71
04/02/2016 16:00,4,2,2016,16,334987.40,77478.50,0.00,77478.50,17.37,1346057.224
04/02/2016 17:00,4,2,2016,17,336139.10,63052.00,0.00,63052.00,18.31,1154551.477
04/02/2016 18:00,4,2,2016,18,337139.00,71786.00,0.00,71786.00,19.38,1391449.574
04/02/2016 19:00,4,2,2016,19,361044.20,90186.80,0.00,90186.80,19.65,1772143.564
04/02/2016 20:00,4,2,2016,20,356843.30,87782.20,0.00,87782.20,18.81,1651007.618
04/02/2016 21:00,4,2,2016,21,334089.80,82450.50,0.00,82450.50,17.48,1441597.522
04/02/2016 22:00,4,2,2016,22,299330.90,97156.40,0.00,97156.40,13.73,1333889.363
04/02/2016 23:00,4,2,2016,23,268780.60,70750.90,0.00,70750.90,12.94,915276.0929
04/03/2016 00:00,4,3,2016,0,250358.90,57902.90,0.00,57902.90,12.82,742477.3061
04/03/2016 01:00,4,3,2016,1,241288.30,61634.10,0.00,61634.10,12.71,783307.7769
04/03/2016 02:00,4,3,2016,2,238810.00,62735.20,0.00,62735.20,12.41,778694.3965
04/03/2016 03:00,4,3,2016,3,240589.80,62735.20,0.00,62735.20,12.65,793305.4246
04/03/2016 04:00,4,3,2016,4,247429.60,67383.80,0.00,67383.80,12.88,867889.8672
04/03/2016 05:00,4,3,2016,5,264635.80,28319.50,0.00,28319.50,13.14,372169.2051
04/03/2016 06:00,4,3,2016,6,287589.50,54803.10,0.00,54803.10,13.58,744111.0115
04/03/2016 07:00,4,3,2016,7,313172.20,64345.60,0.00,64345.60,16.66,1072235.775
04/03/2016 08:00,4,3,2016,8,330775.50,71465.90,0.00,71465.90,17.47,1248251.996
04/03/2016 09:00,4,3,2016,9,335397.70,73025.70,0.00,73025.70,14.05,1025850.428
04/03/2016 10:00,4,3,2016,10,331151.70,68326.50,0.00,68326.50,13.94,952751.5487
04/03/2016 11:00,4,3,2016,11,325179.80,60028.10,0.00,60028.10,13.65,819305.5285
04/03/2016 12:00,4,3,2016,12,317804.30,50770.50,0.00,50770.50,13.69,695073.5303
04/03/2016 13:00,4,3,2016,13,312738.80,37655.20,0.00,37655.20,13.63,513131.1759
04/03/2016 14:00,4,3,2016,14,313419.70,36317.60,0.00,36317.60,13.59,493592.5016
04/03/2016 15:00,4,3,2016,15,319448.80,42071.70,0.00,42071.70,13.82,581380.408
04/03/2016 16:00,4,3,2016,16,329980.20,53625.00,0.00,53625.00,13.94,747752.3625
04/03/2016 17:00,4,3,2016,17,337502.00,56700.60,0.00,56700.60,14.26,808272.7231
04/03/2016 18:00,4,3,2016,18,342787.50,47869.80,0.00,47869.80,17.09,817975.2075
04/03/2016 19:00,4,3,2016,19,368035.80,73588.90,0.00,73588.90,18.47,1359047.164
04/03/2016 20:00,4,3,2016,20,358342.60,86000.20,0.00,86000.20,18.35,1578043.47
04/03/2016 21:00,4,3,2016,21,324651.80,73504.20,0.00,73504.20,17.82,1310153.562
04/03/2016 22:00,4,3,2016,22,284801.00,83936.60,0.00,83936.60,13.54,1136258.148
04/03/2016 23:00,4,3,2016,23,254884.30,56283.70,0.00,56283.70,12.96,729380.4683
04/04/2016 00:00,4,4,2016,0,239951.80,43269.60,0.00,43269.60,12.84,555503.7787
04/04/2016 01:00,4,4,2016,1,235364.80,40126.90,0.00,40126.90,12.68,508945.5235
04/04/2016 02:00,4,4,2016,2,237475.70,42055.20,0.00,42055.20,12.72,534912.7054
04/04/2016 03:00,4,4,2016,3,247724.40,49802.50,0.00,49802.50,13.13,654135.9165
04/04/2016 04:00,4,4,2016,4,273097.00,48810.30,0.00,48810.30,13.97,681914.0582
04/04/2016 05:00,4,4,2016,5,313001.70,0.00,-623.70,0.00,19.13,0
04/04/2016 06:00,4,4,2016,6,344477.10,0.00,-166749.00,0.00,19.63,0
04/04/2016 07:00,4,4,2016,7,357916.90,0.00,-225254.70,0.00,19.61,0
04/04/2016 08:00,4,4,2016,8,356038.10,0.00,-212403.40,0.00,26.79,0
04/04/2016 09:00,4,4,2016,9,351961.50,0.00,-198183.70,0.00,26.11,0
04/04/2016 10:00,4,4,2016,10,346781.60,0.00,-183896.90,0.00,27.87,0
04/04/2016 11:00,4,4,2016,11,343521.20,0.00,-201867.60,0.00,28.82,0
04/04/2016 12:00,4,4,2016,12,340692.00,0.00,-199362.90,0.00,27.95,0
04/04/2016 13:00,4,4,2016,13,341735.90,0.00,-219171.70,0.00,30.08,0
04/04/2016 14:00,4,4,2016,14,347656.10,0.00,-207605.20,0.00,28.38,0
04/04/2016 15:00,4,4,2016,15,356823.50,0.00,-182338.20,0.00,30.49,0
04/04/2016 16:00,4,4,2016,16,367573.80,0.00,-163830.70,0.00,30.94,0
04/04/2016 17:00,4,4,2016,17,374810.70,0.00,-164468.70,0.00,29.05,0
04/04/2016 18:00,4,4,2016,18,373558.90,0.00,-179774.10,0.00,30.61,0
04/04/2016 19:00,4,4,2016,19,392628.50,0.00,-166987.70,0.00,30.09,0
04/04/2016 20:00,4,4,2016,20,380048.90,896.50,0.00,896.50,27.24,24421.82545
04/04/2016 21:00,4,4,2016,21,341042.90,54996.70,0.00,54996.70,20.02,1100846.945
04/04/2016 22:00,4,4,2016,22,295337.90,80745.50,0.00,80745.50,18.27,1475462.522
04/04/2016 23:00,4,4,2016,23,259982.80,53816.40,0.00,53816.40,14.31,770225.6984
04/05/2016 00:00,4,5,2016,0,238431.60,45474.00,0.00,45474.00,13.94,634121.2878
04/05/2016 01:00,4,5,2016,1,227988.20,38215.10,0.00,38215.10,13.71,524043.6663
04/05/2016 02:00,4,5,2016,2,225149.10,33423.50,0.00,33423.50,13.77,460325.1538
04/05/2016 03:00,4,5,2016,3,229461.10,35808.30,0.00,35808.30,13.92,498587.6075
04/05/2016 04:00,4,5,2016,4,247633.10,41780.20,0.00,41780.20,14.52,606456.3151
04/05/2016 05:00,4,5,2016,5,282617.50,0.00,-26932.40,0.00,18.44,0
04/05/2016 06:00,4,5,2016,6,311633.30,0.00,-185029.90,0.00,22.65,0
04/05/2016 07:00,4,5,2016,7,327246.70,0.00,-230110.10,0.00,30.04,0
04/05/2016 08:00,4,5,2016,8,336333.80,0.00,-173275.30,0.00,21.50,0
04/05/2016 09:00,4,5,2016,9,339133.30,0.00,-174632.70,0.00,25.37,0
04/05/2016 10:00,4,5,2016,10,338801.10,0.00,-196530.40,0.00,29.98,0
04/05/2016 11:00,4,5,2016,11,336240.30,0.00,-209752.40,0.00,27.59,0
04/05/2016 12:00,4,5,2016,12,334923.60,0.00,-211391.40,0.00,30.05,0
04/05/2016 13:00,4,5,2016,13,335177.70,0.00,-210409.10,0.00,30.10,0
04/05/2016 14:00,4,5,2016,14,340117.80,0.00,-215224.90,0.00,30.33,0
04/05/2016 15:00,4,5,2016,15,347528.50,0.00,-205574.60,0.00,30.39,0
04/05/2016 16:00,4,5,2016,16,354569.60,0.00,-196521.60,0.00,30.49,0
04/05/2016 17:00,4,5,2016,17,359808.90,0.00,-198833.80,0.00,30.39,0
04/05/2016 18:00,4,5,2016,18,358272.20,0.00,-203886.10,0.00,26.46,0
04/05/2016 19:00,4,5,2016,19,378611.20,0.00,-157440.80,0.00,26.79,0
04/05/2016 20:00,4,5,2016,20,366848.90,0.00,-21752.50,0.00,26.80,0
04/05/2016 21:00,4,5,2016,21,328484.20,39207.30,0.00,39207.30,19.54,766091.0384
04/05/2016 22:00,4,5,2016,22,287233.10,30813.20,0.00,30813.20,19.19,591416.2355
04/05/2016 23:00,4,5,2016,23,257083.20,46955.70,0.00,46955.70,17.85,837999.5956
04/06/2016 00:00,4,6,2016,0,242939.40,31528.20,0.00,31528.20,17.14,540336.5972
04/06/2016 01:00,4,6,2016,1,237403.10,28144.60,0.00,28144.60,14.57,410069.6365
04/06/2016 02:00,4,6,2016,2,237609.90,29522.90,0.00,29522.90,14.73,434828.0327
04/06/2016 03:00,4,6,2016,3,245903.90,34116.50,0.00,34116.50,17.08,582767.8181
04/06/2016 04:00,4,6,2016,4,269035.80,13806.10,0.00,13806.10,17.48,241369.2851
04/06/2016 05:00,4,6,2016,5,305241.20,0.00,-63375.40,0.00,20.00,0
04/06/2016 06:00,4,6,2016,6,336121.50,0.00,-182441.60,0.00,26.24,0
04/06/2016 07:00,4,6,2016,7,350995.70,0.00,-208371.90,0.00,26.35,0
04/06/2016 08:00,4,6,2016,8,359444.80,0.00,-184743.90,0.00,26.29,0
04/06/2016 09:00,4,6,2016,9,359313.90,0.00,-163070.60,0.00,22.68,0
04/06/2016 10:00,4,6,2016,10,352555.50,0.00,-138747.40,0.00,20.32,0
04/06/2016 11:00,4,6,2016,11,343456.30,0.00,-65279.50,0.00,20.73,0
04/06/2016 12:00,4,6,2016,12,335695.80,0.00,-89646.70,0.00,20.77,0
04/06/2016 13:00,4,6,2016,13,330338.80,0.00,-199458.60,0.00,23.88,0
04/06/2016 14:00,4,6,2016,14,329501.70,0.00,-220422.40,0.00,27.19,0
04/06/2016 15:00,4,6,2016,15,330752.40,0.00,-223395.70,0.00,27.33,0
04/06/2016 16:00,4,6,2016,16,334966.50,0.00,-223807.10,0.00,24.72,0
04/06/2016 17:00,4,6,2016,17,341851.40,0.00,-230521.50,0.00,27.74,0
04/06/2016 18:00,4,6,2016,18,353896.40,0.00,-205693.40,0.00,20.78,0
04/06/2016 19:00,4,6,2016,19,377336.30,0.00,-124687.20,0.00,28.39,0
04/06/2016 20:00,4,6,2016,20,364256.20,0.00,-18956.30,0.00,28.47,0
04/06/2016 21:00,4,6,2016,21,328413.80,42453.40,0.00,42453.40,27.22,1155517.868
04/06/2016 22:00,4,6,2016,22,286203.50,71569.30,0.00,71569.30,18.95,1356388.531
04/06/2016 23:00,4,6,2016,23,255523.40,46578.40,0.00,46578.40,17.22,801861.1295
04/07/2016 00:00,4,7,2016,0,238885.90,34380.50,0.00,34380.50,13.66,469592.9354
04/07/2016 01:00,4,7,2016,1,231908.60,29503.10,0.00,29503.10,13.97,412013.7418
04/07/2016 02:00,4,7,2016,2,231840.40,28881.60,0.00,28881.60,13.99,404183.5512
04/07/2016 03:00,4,7,2016,3,238221.50,29377.70,0.00,29377.70,16.59,487296.7232
04/07/2016 04:00,4,7,2016,4,259419.60,48513.30,0.00,48513.30,17.68,857700.59
04/07/2016 05:00,4,7,2016,5,295295.00,0.00,-53760.30,0.00,26.21,0
04/07/2016 06:00,4,7,2016,6,323761.90,0.00,-176800.80,0.00,27.32,0
04/07/2016 07:00,4,7,2016,7,338519.50,0.00,-219225.60,0.00,25.85,0
04/07/2016 08:00,4,7,2016,8,344529.90,0.00,-234743.30,0.00,26.38,0
04/07/2016 09:00,4,7,2016,9,346238.20,0.00,-265090.10,0.00,25.51,0
04/07/2016 10:00,4,7,2016,10,344281.30,0.00,-259683.60,0.00,25.60,0
04/07/2016 11:00,4,7,2016,11,339856.00,0.00,-264755.70,0.00,29.56,0
04/07/2016 12:00,4,7,2016,12,336054.40,0.00,-256414.40,0.00,26.69,0
04/07/2016 13:00,4,7,2016,13,335484.60,0.00,-252498.40,0.00,26.36,0
04/07/2016 14:00,4,7,2016,14,336543.90,0.00,-253355.30,0.00,27.59,0
04/07/2016 15:00,4,7,2016,15,338957.30,0.00,-268082.10,0.00,25.78,0
04/07/2016 16:00,4,7,2016,16,341470.80,0.00,-253044.00,0.00,25.85,0
04/07/2016 17:00,4,7,2016,17,345343.90,0.00,-288656.50,0.00,24.33,0
04/07/2016 18:00,4,7,2016,18,354348.50,0.00,-283824.20,0.00,24.20,0
04/07/2016 19:00,4,7,2016,19,374826.10,0.00,-252267.40,0.00,24.21,0
04/07/2016 20:00,4,7,2016,20,364080.20,0.00,-201282.40,0.00,24.21,0
04/07/2016 21:00,4,7,2016,21,331178.10,0.00,-73451.40,0.00,18.34,0
04/07/2016 22:00,4,7,2016,22,289619.00,56620.30,0.00,56620.30,17.82,1008917.126
04/07/2016 23:00,4,7,2016,23,258809.10,46141.70,0.00,46141.70,13.79,636201.7596
04/08/2016 00:00,4,8,2016,0,242420.20,26826.80,0.00,26826.80,13.61,364983.9794
04/08/2016 01:00,4,8,2016,1,235724.50,23433.30,0.00,23433.30,13.39,313734.3937
04/08/2016 02:00,4,8,2016,2,235734.40,24781.90,0.00,24781.90,13.35,330860.6687
04/08/2016 03:00,4,8,2016,3,241523.70,29407.40,0.00,29407.40,13.72,403381.3058
04/08/2016 04:00,4,8,2016,4,258880.60,41493.10,0.00,41493.10,15.49,642533.1014
04/08/2016 05:00,4,8,2016,5,293911.20,5869.60,0.00,5869.60,16.96,99519.65496
04/08/2016 06:00,4,8,2016,6,321668.60,0.00,-70077.70,0.00,19.71,0
04/08/2016 07:00,4,8,2016,7,338409.50,0.00,-168298.90,0.00,22.66,0
04/08/2016 08:00,4,8,2016,8,348320.50,0.00,-160846.40,0.00,18.81,0
04/08/2016 09:00,4,8,2016,9,353397.00,0.00,-159405.40,0.00,16.84,0
04/08/2016 10:00,4,8,2016,10,350180.60,0.00,-162505.20,0.00,17.00,0
04/08/2016 11:00,4,8,2016,11,344565.10,0.00,-156004.20,0.00,16.98,0
04/08/2016 12:00,4,8,2016,12,338234.60,0.00,-161186.30,0.00,17.22,0
04/08/2016 13:00,4,8,2016,13,333459.50,0.00,-163865.90,0.00,17.62,0
04/08/2016 14:00,4,8,2016,14,331817.20,0.00,-154431.20,0.00,17.47,0
04/08/2016 15:00,4,8,2016,15,332113.10,0.00,-130620.60,0.00,24.43,0
04/08/2016 16:00,4,8,2016,16,333576.10,0.00,-133717.10,0.00,17.75,0
04/08/2016 17:00,4,8,2016,17,335371.30,0.00,-128346.90,0.00,18.57,0
04/08/2016 18:00,4,8,2016,18,338019.00,0.00,-122177.00,0.00,17.77,0
04/08/2016 19:00,4,8,2016,19,364293.60,0.00,-69091.00,0.00,18.36,0
04/08/2016 20:00,4,8,2016,20,361298.30,0.00,-46363.90,0.00,17.48,0
04/08/2016 21:00,4,8,2016,21,338168.60,48957.70,0.00,48957.70,17.76,869547.5012
04/08/2016 22:00,4,8,2016,22,306914.30,48346.10,0.00,48346.10,17.28,835473.7887
04/08/2016 23:00,4,8,2016,23,278331.90,46382.60,0.00,46382.60,13.75,637964.8334
04/09/2016 00:00,4,9,2016,0,261972.70,69698.20,0.00,69698.20,13.10,912802.4763
04/09/2016 01:00,4,9,2016,1,256781.80,71957.60,0.00,71957.60,13.10,942903.6074
04/09/2016 02:00,4,9,2016,2,256510.10,70281.20,0.00,70281.20,13.12,921955.8097
04/09/2016 03:00,4,9,2016,3,261869.30,74170.80,0.00,74170.80,13.33,988756.1006
04/09/2016 04:00,4,9,2016,4,274012.20,77584.10,0.00,77584.10,13.69,1062242.705
04/09/2016 05:00,4,9,2016,5,297471.90,97047.50,0.00,97047.50,14.15,1372824.23
04/09/2016 06:00,4,9,2016,6,318697.50,68801.70,0.00,68801.70,14.22,978422.0955
04/09/2016 07:00,4,9,2016,7,342878.80,85729.60,0.00,85729.60,17.25,1478921.33
04/09/2016 08:00,4,9,2016,8,360715.30,64854.90,0.00,64854.90,19.42,1259761.034
04/09/2016 09:00,4,9,2016,9,367185.50,65520.40,0.00,65520.40,19.00,1244966.224
04/09/2016 10:00,4,9,2016,10,363585.20,62145.60,0.00,62145.60,18.92,1175751.25
04/09/2016 11:00,4,9,2016,11,355480.40,80848.90,0.00,80848.90,17.95,1451553.066
04/09/2016 12:00,4,9,2016,12,343647.70,73317.20,0.00,73317.20,17.65,1294041.248
04/09/2016 13:00,4,9,2016,13,334840.00,66675.40,0.00,66675.40,17.29,1152524.294
04/09/2016 14:00,4,9,2016,14,327351.20,60923.50,0.00,60923.50,17.12,1042772.718
04/09/2016 15:00,4,9,2016,15,326265.50,62430.50,0.00,62430.50,17.03,1063422.408
04/09/2016 16:00,4,9,2016,16,329237.70,68875.40,0.00,68875.40,17.01,1171329.49
04/09/2016 17:00,4,9,2016,17,331423.40,71116.10,0.00,71116.10,16.93,1204194.698
04/09/2016 18:00,4,9,2016,18,340168.40,84302.90,0.00,84302.90,16.93,1427534.727
04/09/2016 19:00,4,9,2016,19,371671.30,81628.80,0.00,81628.80,17.21,1405125.512
04/09/2016 20:00,4,9,2016,20,372728.40,76798.70,0.00,76798.70,16.95,1301499.889
04/09/2016 21:00,4,9,2016,21,353600.50,94097.30,0.00,94097.30,14.61,1374705.095
04/09/2016 22:00,4,9,2016,22,327158.70,127109.40,0.00,127109.40,13.87,1763109.066
04/09/2016 23:00,4,9,2016,23,303019.20,176843.70,0.00,176843.70,13.63,2410344.262
04/10/2016 00:00,4,10,2016,0,289995.20,164404.90,0.00,164404.90,13.59,2234065.305
04/10/2016 01:00,4,10,2016,1,286366.30,162099.30,0.00,162099.30,13.52,2191858.105
04/10/2016 02:00,4,10,2016,2,287100.00,163500.70,0.00,163500.70,13.53,2211657.619
04/10/2016 03:00,4,10,2016,3,293328.20,168712.50,0.00,168712.50,13.55,2285970.019
04/10/2016 04:00,4,10,2016,4,304530.60,160574.70,0.00,160574.70,13.66,2192808.103
04/10/2016 05:00,4,10,2016,5,325410.80,127635.20,0.00,127635.20,13.84,1766994.472
04/10/2016 06:00,4,10,2016,6,343563.00,109044.10,0.00,109044.10,13.69,1492988.2
04/10/2016 07:00,4,10,2016,7,362015.50,112543.20,0.00,112543.20,14.15,1592531.297
04/10/2016 08:00,4,10,2016,8,373035.30,94157.80,0.00,94157.80,16.93,1594326.949
04/10/2016 09:00,4,10,2016,9,384495.10,83989.40,0.00,83989.40,17.24,1447775.681
04/10/2016 10:00,4,10,2016,10,384444.50,104579.20,0.00,104579.20,18.65,1949900.1
04/10/2016 11:00,4,10,2016,11,375574.10,105891.50,0.00,105891.50,19.09,2020981.634
04/10/2016 12:00,4,10,2016,12,369265.60,105334.90,0.00,105334.90,18.93,1994484.731
04/10/2016 13:00,4,10,2016,13,366324.20,104402.10,0.00,104402.10,18.68,1950220.788
04/10/2016 14:00,4,10,2016,14,362567.70,100130.80,0.00,100130.80,18.35,1837330.088
04/10/2016 15:00,4,10,2016,15,361781.20,100707.20,0.00,100707.20,17.44,1756202.649
04/10/2016 16:00,4,10,2016,16,360032.20,98945.00,0.00,98945.00,19.29,1908589.683
04/10/2016 17:00,4,10,2016,17,364921.70,103910.40,0.00,103910.40,19.38,2013274.391
04/10/2016 18:00,4,10,2016,18,379277.80,121463.10,0.00,121463.10,19.23,2336124.095
04/10/2016 19:00,4,10,2016,19,410977.60,119408.30,0.00,119408.30,19.61,2341620.645
04/10/2016 20:00,4,10,2016,20,401134.80,101333.10,0.00,101333.10,19.56,1981974.103
04/10/2016 21:00,4,10,2016,21,359552.60,85060.80,0.00,85060.80,20.17,1715327.587
04/10/2016 22:00,4,10,2016,22,312703.60,55286.00,0.00,55286.00,16.86,932193.8318
04/10/2016 23:00,4,10,2016,23,284432.50,86845.00,0.00,86845.00,16.22,1408704.061
04/11/2016 00:00,4,11,2016,0,270998.20,75769.10,0.00,75769.10,13.50,1022708.581
04/11/2016 01:00,4,11,2016,1,267407.80,74576.70,0.00,74576.70,13.56,1011200.391
04/11/2016 02:00,4,11,2016,2,267520.00,77880.00,0.00,77880.00,13.64,1062633.66
04/11/2016 03:00,4,11,2016,3,272651.50,76176.10,0.00,76176.10,13.67,1041365.375
04/11/2016 04:00,4,11,2016,4,298815.00,53724.00,0.00,53724.00,16.21,870656.5164
04/11/2016 05:00,4,11,2016,5,355159.20,20655.80,0.00,20655.80,18.66,385474.4084
04/11/2016 06:00,4,11,2016,6,385790.90,0.00,-28464.70,0.00,20.14,0
04/11/2016 07:00,4,11,2016,7,380347.00,0.00,-144328.80,0.00,19.19,0
04/11/2016 08:00,4,11,2016,8,376983.20,0.00,-109642.50,0.00,24.13,0
04/11/2016 09:00,4,11,2016,9,372835.10,0.00,-78571.90,0.00,24.22,0
04/11/2016 10:00,4,11,2016,10,365604.80,0.00,-83680.30,0.00,24.26,0
04/11/2016 11:00,4,11,2016,11,357615.50,0.00,-117079.60,0.00,25.37,0
04/11/2016 12:00,4,11,2016,12,352319.00,0.00,-123075.70,0.00,25.48,0
04/11/2016 13:00,4,11,2016,13,350222.40,0.00,-131476.40,0.00,25.54,0
04/11/2016 14:00,4,11,2016,14,352185.90,0.00,-131280.60,0.00,26.18,0
04/11/2016 15:00,4,11,2016,15,355482.60,0.00,-110856.90,0.00,25.65,0
04/11/2016 16:00,4,11,2016,16,368116.10,0.00,-92436.30,0.00,25.72,0
04/11/2016 17:00,4,11,2016,17,387088.90,0.00,-72206.20,0.00,25.65,0
04/11/2016 18:00,4,11,2016,18,403044.40,0.00,-85071.80,0.00,24.33,0
04/11/2016 19:00,4,11,2016,19,414042.20,0.00,-103347.20,0.00,24.27,0
04/11/2016 20:00,4,11,2016,20,388958.90,0.00,-124274.70,0.00,25.70,0
04/11/2016 21:00,4,11,2016,21,342212.20,0.00,-65084.80,0.00,19.25,0
04/11/2016 22:00,4,11,2016,22,293723.10,21737.10,0.00,21737.10,17.07,371028.3862
04/11/2016 23:00,4,11,2016,23,260069.70,40346.90,0.00,40346.90,13.33,537981.5299
04/12/2016 00:00,4,12,2016,0,242644.60,26269.10,0.00,26269.10,13.28,348761.7062
04/12/2016 01:00,4,12,2016,1,234824.70,21421.40,0.00,21421.40,12.94,277087.9511
04/12/2016 02:00,4,12,2016,2,232406.90,14122.90,0.00,14122.90,12.60,177887.8115
04/12/2016 03:00,4,12,2016,3,236976.30,4216.30,0.00,4216.30,12.62,53227.41446
04/12/2016 04:00,4,12,2016,4,259946.50,21115.60,0.00,21115.60,13.31,280949.3927
04/12/2016 05:00,4,12,2016,5,315024.60,24404.60,0.00,24404.60,16.54,403676.4886
04/12/2016 06:00,4,12,2016,6,351253.10,0.00,-21476.40,0.00,17.30,0
04/12/2016 07:00,4,12,2016,7,347581.30,0.00,-105042.30,0.00,17.81,0
04/12/2016 08:00,4,12,2016,8,353205.60,0.00,-98008.90,0.00,26.49,0
04/12/2016 09:00,4,12,2016,9,354667.50,0.00,-97697.60,0.00,26.16,0
04/12/2016 10:00,4,12,2016,10,356436.30,0.00,-161427.20,0.00,29.22,0
04/12/2016 11:00,4,12,2016,11,357625.40,0.00,-154732.60,0.00,28.53,0
04/12/2016 12:00,4,12,2016,12,360400.70,0.00,-129666.90,0.00,29.23,0
04/12/2016 13:00,4,12,2016,13,361566.70,0.00,-103700.30,0.00,24.04,0
04/12/2016 14:00,4,12,2016,14,368584.70,0.00,-89620.30,0.00,24.66,0
04/12/2016 15:00,4,12,2016,15,379266.80,0.00,-77143.00,0.00,27.71,0
04/12/2016 16:00,4,12,2016,16,390588.00,0.00,-60133.70,0.00,24.59,0
04/12/2016 17:00,4,12,2016,17,398083.40,0.00,-46086.70,0.00,24.72,0
04/12/2016 18:00,4,12,2016,18,402380.00,0.00,-73122.50,0.00,24.81,0
04/12/2016 19:00,4,12,2016,19,426406.20,0.00,-105899.20,0.00,25.07,0
04/12/2016 20:00,4,12,2016,20,411161.30,0.00,-117045.50,0.00,25.39,0
04/12/2016 21:00,4,12,2016,21,359108.20,0.00,-56848.00,0.00,17.12,0
04/12/2016 22:00,4,12,2016,22,303178.70,16964.20,0.00,16964.20,16.73,283744.9056
04/12/2016 23:00,4,12,2016,23,263942.80,48126.10,0.00,48126.10,13.35,642550.8115
04/13/2016 00:00,4,13,2016,0,243545.50,48609.00,0.00,48609.00,13.49,655560.4176
04/13/2016 01:00,4,13,2016,1,235208.60,43327.90,0.00,43327.90,13.55,587257.691
04/13/2016 02:00,4,13,2016,2,232706.10,41681.20,0.00,41681.20,13.55,564776.0919
04/13/2016 03:00,4,13,2016,3,237507.60,45901.90,0.00,45901.90,13.51,620318.2766
04/13/2016 04:00,4,13,2016,4,262575.50,66774.40,0.00,66774.40,16.03,1070386.955
04/13/2016 05:00,4,13,2016,5,318223.40,0.00,-14182.30,0.00,17.66,0
04/13/2016 06:00,4,13,2016,6,349613.00,0.00,-123955.70,0.00,27.42,0
04/13/2016 07:00,4,13,2016,7,347483.40,0.00,-199884.30,0.00,27.37,0
