,CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost,original_solar_smoothing_cost,adjusted_solar_smoothing_cost,Adjusted_Energy,is_charging,is_discharging,is_holding,Adjusted_Hourly_Cost,running_state_of_charge
1146,2/17/20 18:00,2,17,2020,18,460007.9,0.0,-72893.7,0.0,21.38,0.0,0,0,460007.9,0,0,,9834.968902,18000.0
1147,2/17/20 19:00,2,17,2020,19,447152.2,0.0,-88162.8,0.0,19.89,0.0,0,0,447152.2,0,0,,8893.857258000002,18000.0
1148,2/17/20 20:00,2,17,2020,20,417323.5,0.0,-64051.9,0.0,19.93,0.0,0,0,417323.5,0,0,,8317.257355,18000.0
1149,2/17/20 21:00,2,17,2020,21,376536.6,0.0,-28564.8,0.0,18.96,0.0,0,0,376536.6,0,0,,7139.133936,18000.0
1150,2/17/20 22:00,2,17,2020,22,335848.7,0.0,-12907.4,0.0,13.8,0.0,0,0,335848.7,0,0,,4634.712060000001,18000.0
1151,2/17/20 23:00,2,17,2020,23,307611.7,11632.5,0.0,11632.5,13.26,154232.99,0,0,307611.7,0,0,,4078.931142,18000.0
1152,2/18/20 0:00,2,18,2020,0,292729.8,43705.2,0.0,43705.2,12.81,559863.61,0,0,292729.8,0,0,,3749.868738,18000.0
1153,2/18/20 1:00,2,18,2020,1,286298.1,42292.8,0.0,42292.8,12.51,529256.33,0,0,286298.1,0,0,,3581.5892309999995,18000.0
1154,2/18/20 2:00,2,18,2020,2,285762.4,41936.4,0.0,41936.4,12.56,526540.86,0,0,285762.4,0,0,,3589.1757440000006,18000.0
1155,2/18/20 3:00,2,18,2020,3,295466.6,45041.7,0.0,45041.7,12.82,577578.73,0,0,295466.6,0,0,,3787.881812,18000.0
1156,2/18/20 4:00,2,18,2020,4,321016.3,41402.9,0.0,41402.9,13.35,552786.68,0,0,321016.3,0,0,,4285.567604999999,18000.0
1157,2/18/20 5:00,2,18,2020,5,367130.5,0.0,-28322.8,0.0,18.3,0.0,0,0,367130.5,0,0,,6718.48815,18000.0
1158,2/18/20 6:00,2,18,2020,6,399086.6,0.0,-60384.5,0.0,18.8,0.0,0,0,399086.6,0,0,,7502.82808,18000.0
1159,2/18/20 7:00,2,18,2020,7,405364.3,0.0,-62022.4,0.0,19.09,0.0,0,0,405364.3,0,0,,7738.404487,18000.0
1160,2/18/20 8:00,2,18,2020,8,412264.6,0.0,-32990.1,0.0,18.79,0.0,0,0,412264.6,0,0,,7746.451833999999,18000.0
1161,2/18/20 9:00,2,18,2020,9,420108.7,0.0,-26482.5,0.0,18.81,0.0,0,0,420108.7,0,0,,7902.2446469999995,18000.0
1162,2/18/20 10:00,2,18,2020,10,422425.3,0.0,-11574.2,0.0,18.88,0.0,0,0,422425.3,0,0,,7975.389663999999,18000.0
1163,2/18/20 11:00,2,18,2020,11,423689.2,0.0,-10430.2,0.0,19.3,0.0,0,0,423689.2,0,0,,8177.20156,18000.0
1164,2/18/20 12:00,2,18,2020,12,418843.7,0.0,-19277.5,0.0,19.0,0.0,0,0,418843.7,0,0,,7958.030299999999,18000.0
1165,2/18/20 13:00,2,18,2020,13,414075.2,0.0,-15755.3,0.0,19.02,0.0,0,0,414075.2,0,0,,7875.710304,18000.0
1166,2/18/20 14:00,2,18,2020,14,417329.0,0.0,-11045.1,0.0,19.0,0.0,0,0,417329.0,0,0,,7929.251,18000.0
1167,2/18/20 15:00,2,18,2020,15,425269.9,3934.7,0.0,3934.7,19.0,74777.01,0,0,425269.9,0,0,,8080.128100000001,18000.0
1168,2/18/20 16:00,2,18,2020,16,443393.5,20586.5,0.0,20586.5,19.43,400078.04,0,0,443393.5,0,0,,8615.135705,18000.0
1169,2/18/20 17:00,2,18,2020,17,464526.7,8004.7,0.0,8004.7,19.44,155633.78,0,0,464526.7,0,0,,9030.399048000001,18000.0
1170,2/18/20 18:00,2,18,2020,18,465768.6,3297.8,0.0,3297.8,19.54,64432.75,0,0,465768.6,0,0,,9101.118443999998,18000.0
1171,2/18/20 19:00,2,18,2020,19,448878.1,0.0,-20234.5,0.0,19.65,0.0,0,0,448878.1,0,0,,8820.454665,18000.0
1172,2/18/20 20:00,2,18,2020,20,417424.7,0.0,-17234.8,0.0,19.33,0.0,0,0,417424.7,0,0,,8068.819450999999,18000.0
1173,2/18/20 21:00,2,18,2020,21,373541.3,0.0,-11432.3,0.0,19.13,0.0,0,0,373541.3,0,0,,7145.845068999999,18000.0
1174,2/18/20 22:00,2,18,2020,22,332083.4,0.0,-839.3,0.0,13.65,0.0,0,0,332083.4,0,0,,4532.93841,18000.0
1175,2/18/20 23:00,2,18,2020,23,304205.0,51740.7,0.0,51740.7,13.27,686505.96,0,0,304205.0,0,0,,4036.80035,18000.0
1176,2/19/20 0:00,2,19,2020,0,288945.8,43554.5,0.0,43554.5,12.78,556591.67,0,0,288945.8,0,0,,3692.7273239999995,18000.0
1177,2/19/20 1:00,2,19,2020,1,281666.0,39375.6,0.0,39375.6,12.69,499798.43,0,0,281666.0,0,0,,3574.34154,18000.0
1178,2/19/20 2:00,2,19,2020,2,282551.5,41259.9,0.0,41259.9,12.63,521137.29,0,0,282551.5,0,0,,3568.625445,18000.0
1179,2/19/20 3:00,2,19,2020,3,292829.9,53731.7,0.0,53731.7,13.03,699860.77,0,0,292829.9,0,0,,3815.573597,18000.0
1180,2/19/20 4:00,2,19,2020,4,319534.6,73101.6,0.0,73101.6,13.73,1004006.62,0,0,319534.6,0,0,,4387.210058000001,18000.0
1181,2/19/20 5:00,2,19,2020,5,374291.5,5355.9,0.0,5355.9,15.38,82349.1,0,0,374291.5,0,0,,5756.6032700000005,18000.0
1182,2/19/20 6:00,2,19,2020,6,409563.0,0.0,-12906.3,0.0,18.36,0.0,0,0,409563.0,0,0,,7519.57668,18000.0
1183,2/19/20 7:00,2,19,2020,7,411700.3,0.0,-18618.6,0.0,18.9,0.0,0,0,411700.3,0,0,,7781.135669999999,18000.0
1184,2/19/20 8:00,2,19,2020,8,415666.9,0.0,-16589.1,0.0,18.91,0.0,0,0,415666.9,0,0,,7860.261079000001,18000.0
1185,2/19/20 9:00,2,19,2020,9,418774.4,0.0,-13952.4,0.0,19.42,0.0,0,0,418774.4,0,0,,8132.598848000001,18000.0
1186,2/19/20 10:00,2,19,2020,10,417494.0,0.0,-20071.7,0.0,18.65,0.0,0,0,417494.0,0,0,,7786.263099999999,18000.0
1187,2/19/20 11:00,2,19,2020,11,414110.4,0.0,-30706.5,0.0,18.91,0.0,0,0,414110.4,0,0,,7830.827664,18000.0
1188,2/19/20 12:00,2,19,2020,12,406761.3,0.0,-30610.8,0.0,18.68,0.0,0,0,406761.3,0,0,,7598.301084,18000.0
1189,2/19/20 13:00,2,19,2020,13,403725.3,0.0,-29321.6,0.0,18.9,0.0,0,0,403725.3,0,0,,7630.408169999999,18000.0
1190,2/19/20 14:00,2,19,2020,14,408841.4,0.0,-31901.1,0.0,19.46,0.0,0,0,408841.4,0,0,,7956.053644000001,18000.0
1191,2/19/20 15:00,2,19,2020,15,418722.7,0.0,-13846.8,0.0,19.56,0.0,0,0,418722.7,0,0,,8190.216012,18000.0
1192,2/19/20 16:00,2,19,2020,16,436368.9,0.0,-13143.9,0.0,19.62,0.0,0,0,436368.9,0,0,,8561.557818,18000.0
1193,2/19/20 17:00,2,19,2020,17,466723.4,0.0,-17015.9,0.0,20.57,0.0,0,0,466723.4,0,0,,9600.500338000002,18000.0
1194,2/19/20 18:00,2,19,2020,18,472904.3,0.0,-30347.9,0.0,20.87,0.0,0,0,472904.3,0,0,,9869.512741,18000.0
1195,2/19/20 19:00,2,19,2020,19,460908.8,0.0,-40751.7,0.0,20.37,0.0,0,0,460908.8,0,0,,9388.712256,18000.0
1196,2/19/20 20:00,2,19,2020,20,435353.6,0.0,-57176.9,0.0,20.37,0.0,0,0,435353.6,0,0,,8868.152832,18000.0
1197,2/19/20 21:00,2,19,2020,21,396451.0,0.0,-13394.7,0.0,18.9,0.0,0,0,396451.0,0,0,,7492.9239,18000.0
1198,2/19/20 22:00,2,19,2020,22,358196.3,0.0,-23309.0,0.0,18.01,0.0,0,0,358196.3,0,0,,6451.115363,18000.0
1199,2/19/20 23:00,2,19,2020,23,332313.3,19400.7,0.0,19400.7,16.82,326296.49,0,0,332313.3,0,0,,5589.509706,18000.0
1200,2/20/20 0:00,2,20,2020,0,319897.6,36005.2,0.0,36005.2,15.72,566084.56,0,0,319897.6,0,0,,5028.790272,18000.0
1201,2/20/20 1:00,2,20,2020,1,318178.3,42667.9,0.0,42667.9,14.94,637428.56,0,0,318178.3,0,0,,4753.583801999999,18000.0
1202,2/20/20 2:00,2,20,2020,2,322331.9,45381.6,0.0,45381.6,14.8,671856.44,0,0,322331.9,0,0,,4770.51212,18000.0
1203,2/20/20 3:00,2,20,2020,3,335739.8,42628.3,0.0,42628.3,14.87,633968.08,0,0,335739.8,0,0,,4992.450825999999,18000.0
1204,2/20/20 4:00,2,20,2020,4,367095.3,0.0,-42815.3,0.0,16.99,0.0,0,0,367095.3,0,0,1.0,6236.949146999999,18000.0
1205,2/20/20 5:00,2,20,2020,5,424152.3,0.0,-29263.3,0.0,19.04,0.0,0,0,424152.3,0,0,1.0,8075.859791999999,18000.0
1206,2/20/20 6:00,2,20,2020,6,465446.3,0.0,-7685.7,0.0,20.43,0.0,0,0,465446.3,0,0,1.0,9509.067909,18000.0
1207,2/20/20 7:00,2,20,2020,7,471207.0,0.0,-26546.3,0.0,20.62,0.0,0,0,471207.0,0,0,1.0,9716.28834,18000.0
1208,2/20/20 8:00,2,20,2020,8,480939.8,0.0,-17728.7,0.0,22.12,0.0,0,0,480939.8,0,0,1.0,10638.388376,18000.0
1209,2/20/20 9:00,2,20,2020,9,490271.1,0.0,-5901.5,0.0,23.05,0.0,0,0,490271.1,0,0,1.0,11300.748855,18000.0
1210,2/20/20 10:00,2,20,2020,10,494759.1,0.0,-2450.8,0.0,24.66,0.0,0,0,494759.1,0,0,1.0,12200.759406,18000.0
1211,2/20/20 11:00,2,20,2020,11,494382.9,0.0,-14438.6,0.0,25.2,0.0,0,0,494382.9,0,0,1.0,12458.44908,18000.0
1212,2/20/20 12:00,2,20,2020,12,492751.6,0.0,-18582.3,0.0,28.34,0.0,0,0,492751.6,0,0,1.0,13964.580343999998,18000.0
1213,2/20/20 13:00,2,20,2020,13,493407.2,0.0,-17387.7,0.0,33.41,0.0,0,0,493407.2,0,0,,16484.734551999998,18000.0
1214,2/20/20 14:00,2,20,2020,14,496041.7,0.0,-13722.5,0.0,28.74,0.0,0,0,496041.7,0,0,,14256.238457999998,18000.0
1215,2/20/20 15:00,2,20,2020,15,503085.0,0.0,-9357.7,0.0,34.33,0.0,0,0,503085.0,0,0,,17270.908050000002,18000.0
1216,2/20/20 16:00,2,20,2020,16,521945.6,0.0,-124279.1,0.0,33.74,0.0,0,0,521945.6,0,0,,17610.444543999998,18000.0
1217,2/20/20 17:00,2,20,2020,17,545818.9,0.0,-324109.5,0.0,30.59,0.0,0,0,545818.9,0,0,,16696.600151,18000.0
1218,2/20/20 18:00,2,20,2020,18,551193.5,0.0,-452463.0,0.0,29.52,0.0,0,0,551193.5,0,0,,16271.232119999999,18000.0
1219,2/20/20 19:00,2,20,2020,19,535665.9,0.0,-481786.8,0.0,29.52,0.0,0,0,535665.9,0,0,,15812.857368,18000.0
1220,2/20/20 20:00,2,20,2020,20,506082.5,0.0,-444574.9,0.0,29.52,0.0,0,0,506082.5,0,0,,14939.555400000001,18000.0
1221,2/20/20 21:00,2,20,2020,21,463527.9,0.0,-261939.7,0.0,25.42,0.0,0,0,463527.9,0,0,,11782.879218000002,18000.0
1222,2/20/20 22:00,2,20,2020,22,422237.2,0.0,-110726.0,0.0,23.68,0.0,0,0,422237.2,0,0,,9998.576896,18000.0
1223,2/20/20 23:00,2,20,2020,23,396092.4,0.0,-37362.6,0.0,20.85,0.0,0,0,396092.4,0,0,,8258.52654,18000.0
1224,2/21/20 0:00,2,21,2020,0,384914.2,0.0,-40255.6,0.0,19.23,0.0,0,0,384914.2,0,0,,7401.900066,18000.0
1225,2/21/20 1:00,2,21,2020,1,385156.2,0.0,-30096.0,0.0,18.88,0.0,0,0,385156.2,0,0,,7271.749056,18000.0
1226,2/21/20 2:00,2,21,2020,2,391827.7,0.0,-35042.7,0.0,18.77,0.0,0,0,391827.7,0,0,,7354.605929,18000.0
1227,2/21/20 3:00,2,21,2020,3,410286.8,0.0,-145835.8,0.0,20.87,0.0,0,0,410286.8,0,0,,8562.685516000001,18000.0
1228,2/21/20 4:00,2,21,2020,4,443249.4,0.0,-310344.1,0.0,32.42,0.0,0,0,443249.4,0,0,,14370.145548000002,18000.0
1229,2/21/20 5:00,2,21,2020,5,493967.1,0.0,-478595.7,0.0,32.47,0.0,0,0,493967.1,0,0,,16039.111736999997,18000.0
1230,2/21/20 6:00,2,21,2020,6,533258.0,0.0,-511189.8,0.0,31.38,0.0,0,0,533258.0,0,0,,16733.636039999998,18000.0
1231,2/21/20 7:00,2,21,2020,7,539755.7,0.0,-449186.1,0.0,30.59,0.0,0,0,539755.7,0,0,,16511.126862999998,18000.0
1232,2/21/20 8:00,2,21,2020,8,518239.7,0.0,-464677.4,0.0,31.54,0.0,0,0,518239.7,0,0,,16345.280138,18000.0
1233,2/21/20 9:00,2,21,2020,9,489910.3,0.0,-437676.8,0.0,32.55,0.0,0,0,489910.3,0,0,,15946.580264999999,18000.0
1234,2/21/20 10:00,2,21,2020,10,466769.6,0.0,-303354.7,0.0,29.45,0.0,0,0,466769.6,0,0,,13746.36472,18000.0
1235,2/21/20 11:00,2,21,2020,11,448160.9,0.0,-170302.0,0.0,20.5,0.0,0,0,448160.9,0,0,,9187.29845,18000.0
1236,2/21/20 12:00,2,21,2020,12,429411.4,0.0,-98884.5,0.0,18.02,0.0,0,0,429411.4,0,0,,7737.993428000001,18000.0
1237,2/21/20 13:00,2,21,2020,13,414828.7,0.0,-20840.6,0.0,19.33,0.0,0,0,414828.7,0,0,,8018.638771,18000.0
1238,2/21/20 14:00,2,21,2020,14,408658.8,0.0,-15986.3,0.0,16.95,0.0,0,0,408658.8,0,0,,6926.766659999999,18000.0
1239,2/21/20 15:00,2,21,2020,15,407964.7,0.0,-17080.8,0.0,18.08,0.0,0,0,407964.7,0,0,,7376.001775999999,18000.0
1240,2/21/20 16:00,2,21,2020,16,421609.1,0.0,-47248.3,0.0,20.67,0.0,0,0,421609.1,0,0,,8714.660097000002,18000.0
1241,2/21/20 17:00,2,21,2020,17,461124.4,0.0,-97410.5,0.0,19.79,0.0,0,0,461124.4,0,0,,9125.651876,18000.0
1242,2/21/20 18:00,2,21,2020,18,489074.3,0.0,-212225.2,0.0,23.61,0.0,0,0,489074.3,0,0,,11547.044222999999,18000.0
1243,2/21/20 19:00,2,21,2020,19,493214.7,0.0,-264411.4,0.0,23.61,0.0,0,0,493214.7,0,0,,11644.799067,18000.0
1244,2/21/20 20:00,2,21,2020,20,489643.0,0.0,-287114.3,0.0,23.61,0.0,0,0,489643.0,0,0,,11560.471230000001,18000.0
1245,2/21/20 21:00,2,21,2020,21,474848.0,0.0,-251615.1,0.0,20.92,0.0,0,0,474848.0,0,0,,9933.82016,18000.0
1246,2/21/20 22:00,2,21,2020,22,455563.9,0.0,-159205.2,0.0,20.62,0.0,0,0,455563.9,0,0,,9393.727618,18000.0
1247,2/21/20 23:00,2,21,2020,23,440839.3,0.0,-31324.7,0.0,20.58,0.0,0,0,440839.3,0,0,,9072.472794,18000.0
1248,2/22/20 0:00,2,22,2020,0,437416.1,0.0,-23893.1,0.0,21.06,0.0,0,0,437416.1,0,0,,9211.983065999999,18000.0
1249,2/22/20 1:00,2,22,2020,1,441160.5,0.0,-20367.6,0.0,21.19,0.0,0,0,441160.5,0,0,,9348.190995,18000.0
1250,2/22/20 2:00,2,22,2020,2,449296.1,0.0,-114000.7,0.0,21.73,0.0,0,0,449296.1,0,0,,9763.204253,18000.0
1251,2/22/20 3:00,2,22,2020,3,461868.0,0.0,-308489.5,0.0,23.28,0.0,0,0,461868.0,0,0,,10752.287040000001,18000.0
1252,2/22/20 4:00,2,22,2020,4,480121.4,0.0,-422481.4,0.0,32.55,0.0,0,0,480121.4,0,0,,15627.951570000001,18000.0
1253,2/22/20 5:00,2,22,2020,5,508585.0,0.0,-428846.0,0.0,33.76,0.0,0,0,508585.0,0,0,,17169.829599999997,18000.0
1254,2/22/20 6:00,2,22,2020,6,535783.6,0.0,-478635.3,0.0,35.32,0.0,0,0,535783.6,0,0,,18923.876752,18000.0
1255,2/22/20 7:00,2,22,2020,7,543668.4,0.0,-497758.8,0.0,32.55,0.0,0,0,543668.4,0,0,,17696.40642,18000.0
1256,2/22/20 8:00,2,22,2020,8,520083.3,0.0,-499623.3,0.0,30.69,0.0,0,0,520083.3,0,0,,15961.356477,18000.0
1257,2/22/20 9:00,2,22,2020,9,487721.3,0.0,-429808.5,0.0,22.1,0.0,0,0,487721.3,0,0,,10778.640730000001,18000.0
1258,2/22/20 10:00,2,22,2020,10,460653.6,0.0,-363840.4,0.0,20.28,0.0,0,0,460653.6,0,0,,9342.055008,18000.0
1259,2/22/20 11:00,2,22,2020,11,433255.9,0.0,-211919.4,0.0,15.53,0.0,0,0,433255.9,0,0,,6728.464127,18000.0
1260,2/22/20 12:00,2,22,2020,12,408635.7,0.0,-49239.3,0.0,13.35,0.0,0,0,408635.7,0,0,,5455.286595,18000.0
1261,2/22/20 13:00,2,22,2020,13,390113.9,0.0,-16834.4,0.0,12.62,0.0,0,0,390113.9,0,0,,4923.237418,18000.0
1262,2/22/20 14:00,2,22,2020,14,380123.7,0.0,-22209.0,0.0,12.0,0.0,0,0,380123.7,0,0,,4561.4844,18000.0
1263,2/22/20 15:00,2,22,2020,15,379379.0,0.0,-15648.6,0.0,12.38,0.0,0,0,379379.0,0,0,,4696.712020000001,18000.0
1264,2/22/20 16:00,2,22,2020,16,390626.5,0.0,-12136.3,0.0,13.25,0.0,0,0,390626.5,0,0,,5175.801125,18000.0
1265,2/22/20 17:00,2,22,2020,17,423339.4,0.0,-36884.1,0.0,17.63,0.0,0,0,423339.4,0,0,,7463.473622,18000.0
1266,2/22/20 18:00,2,22,2020,18,449247.7,0.0,-59375.8,0.0,18.19,0.0,0,0,449247.7,0,0,,8171.815663,18000.0
1267,2/22/20 19:00,2,22,2020,19,451457.6,0.0,-100184.7,0.0,18.23,0.0,0,0,451457.6,0,0,,8230.072048,18000.0
1268,2/22/20 20:00,2,22,2020,20,447717.6,0.0,-110641.3,0.0,18.25,0.0,0,0,447717.6,0,0,,8170.846199999999,18000.0
1269,2/22/20 21:00,2,22,2020,21,433390.1,0.0,-115534.1,0.0,18.37,0.0,0,0,433390.1,0,0,,7961.376137,18000.0
1270,2/22/20 22:00,2,22,2020,22,412441.7,0.0,-95597.7,0.0,18.96,0.0,0,0,412441.7,0,0,,7819.8946320000005,18000.0
1271,2/22/20 23:00,2,22,2020,23,396066.0,0.0,-10748.1,0.0,19.39,0.0,0,0,396066.0,0,0,,7679.7197400000005,18000.0
1272,2/23/20 0:00,2,23,2020,0,388095.4,0.0,-8301.7,0.0,19.77,0.0,0,0,388095.4,0,0,,7672.646058,18000.0
1273,2/23/20 1:00,2,23,2020,1,387578.4,0.0,-17567.0,0.0,19.6,0.0,0,0,387578.4,0,0,,7596.53664,18000.0
1274,2/23/20 2:00,2,23,2020,2,394253.2,0.0,-10704.1,0.0,19.68,0.0,0,0,394253.2,0,0,,7758.902975999999,18000.0
1275,2/23/20 3:00,2,23,2020,3,403579.0,0.0,-152922.0,0.0,19.74,0.0,0,0,403579.0,0,0,,7966.649459999999,18000.0
1276,2/23/20 4:00,2,23,2020,4,418049.5,0.0,-356209.7,0.0,19.78,0.0,0,0,418049.5,0,0,,8269.019110000001,18000.0
1277,2/23/20 5:00,2,23,2020,5,441092.3,0.0,-459596.5,0.0,19.81,0.0,0,0,441092.3,0,0,,8738.038462999999,18000.0
1278,2/23/20 6:00,2,23,2020,6,461123.3,0.0,-487810.4,0.0,19.89,0.0,0,0,461123.3,0,0,,9171.742437,18000.0
1279,2/23/20 7:00,2,23,2020,7,474337.6,0.0,-498250.5,0.0,20.18,0.0,0,0,474337.6,0,0,,9572.132768,18000.0
1280,2/23/20 8:00,2,23,2020,8,468538.4,0.0,-496060.4,0.0,19.9,0.0,0,0,468538.4,0,0,,9323.91416,18000.0
1281,2/23/20 9:00,2,23,2020,9,448784.6,0.0,-374746.9,0.0,20.16,0.0,0,0,448784.6,0,0,,9047.497536,18000.0
1282,2/23/20 10:00,2,23,2020,10,430023.0,0.0,-183855.1,0.0,18.68,0.0,0,0,430023.0,0,0,,8032.82964,18000.0
1283,2/23/20 11:00,2,23,2020,11,415517.3,0.0,-49042.4,0.0,13.77,0.0,0,0,415517.3,0,0,,5721.673221,18000.0
1284,2/23/20 12:00,2,23,2020,12,407400.4,0.0,-21012.2,0.0,13.6,0.0,0,0,407400.4,0,0,,5540.64544,18000.0
1285,2/23/20 13:00,2,23,2020,13,404944.1,51729.7,0.0,51729.7,13.64,705732.78,0,0,404944.1,0,0,,5523.437524,18000.0
1286,2/23/20 14:00,2,23,2020,14,402111.6,53378.6,0.0,53378.6,13.86,740088.95,0,0,402111.6,0,0,,5573.2667759999995,18000.0
1287,2/23/20 15:00,2,23,2020,15,411346.1,56991.0,0.0,56991.0,14.08,802216.71,0,0,411346.1,0,0,,5791.7530879999995,18000.0
1288,2/23/20 16:00,2,23,2020,16,434560.5,19338.0,0.0,19338.0,14.46,279602.34,0,0,434560.5,0,0,,6283.74483,18000.0
1289,2/23/20 17:00,2,23,2020,17,466536.4,0.0,-9720.7,0.0,18.71,0.0,0,0,466536.4,0,0,,8728.896044000001,18000.0
1290,2/23/20 18:00,2,23,2020,18,479067.6,0.0,-29428.3,0.0,18.99,0.0,0,0,479067.6,0,0,,9097.493724,18000.0
1291,2/23/20 19:00,2,23,2020,19,467639.7,0.0,-58182.3,0.0,19.39,0.0,0,0,467639.7,0,0,,9067.533782999999,18000.0
1292,2/23/20 20:00,2,23,2020,20,438145.4,0.0,-45226.5,0.0,18.98,0.0,0,0,438145.4,0,0,,8315.999692000001,18000.0
1293,2/23/20 21:00,2,23,2020,21,396597.3,0.0,-29582.3,0.0,18.86,0.0,0,0,396597.3,0,0,,7479.825078,18000.0
1294,2/23/20 22:00,2,23,2020,22,355469.4,0.0,-41024.5,0.0,13.85,0.0,0,0,355469.4,0,0,,4923.251190000001,18000.0
1295,2/23/20 23:00,2,23,2020,23,329260.8,9068.4,0.0,9068.4,13.83,125419.6,0,0,329260.8,0,0,,4553.676864,18000.0
1296,2/24/20 0:00,2,24,2020,0,317501.8,31703.1,0.0,31703.1,13.51,428461.06,0,0,317501.8,0,0,,4289.449318,18000.0
1297,2/24/20 1:00,2,24,2020,1,314465.8,37336.2,0.0,37336.2,13.22,493655.5,0,0,314465.8,0,0,,4157.237876,18000.0
1298,2/24/20 2:00,2,24,2020,2,317867.0,36861.0,0.0,36861.0,13.16,485227.15,0,0,317867.0,0,0,,4183.12972,18000.0
1299,2/24/20 3:00,2,24,2020,3,330814.0,11947.1,0.0,11947.1,13.52,161497.31,0,0,330814.0,0,0,,4472.605280000001,18000.0
1300,2/24/20 4:00,2,24,2020,4,362585.3,0.0,-47490.3,0.0,16.74,0.0,0,0,362585.3,0,0,,6069.677921999999,18000.0
1301,2/24/20 5:00,2,24,2020,5,419368.4,0.0,-41754.9,0.0,19.15,0.0,0,0,419368.4,0,0,,8030.90486,18000.0
1302,2/24/20 6:00,2,24,2020,6,453457.4,0.0,-81041.4,0.0,19.39,0.0,0,0,453457.4,0,0,,8792.538986000001,18000.0
1303,2/24/20 7:00,2,24,2020,7,453179.1,0.0,-93303.1,0.0,20.13,0.0,0,0,453179.1,0,0,,9122.495283,18000.0
1304,2/24/20 8:00,2,24,2020,8,456405.4,0.0,-95767.1,0.0,19.8,0.0,0,0,456405.4,0,0,,9036.82692,18000.0
1305,2/24/20 9:00,2,24,2020,9,461146.4,0.0,-70881.8,0.0,19.71,0.0,0,0,461146.4,0,0,,9089.195544000002,18000.0
1306,2/24/20 10:00,2,24,2020,10,464150.5,0.0,-26213.0,0.0,19.98,0.0,0,0,464150.5,0,0,,9273.726990000001,18000.0
1307,2/24/20 11:00,2,24,2020,11,463139.6,0.0,-25084.4,0.0,19.82,0.0,0,0,463139.6,0,0,,9179.426872,18000.0
1308,2/24/20 12:00,2,24,2020,12,460125.6,0.0,-29718.7,0.0,19.66,0.0,0,0,460125.6,0,0,,9046.069296,18000.0
1309,2/24/20 13:00,2,24,2020,13,456703.5,0.0,-18494.3,0.0,19.81,0.0,0,0,456703.5,0,0,,9047.296334999999,18000.0
1310,2/24/20 14:00,2,24,2020,14,459996.9,0.0,-3828.0,0.0,19.8,0.0,0,0,459996.9,0,0,,9107.93862,18000.0
1311,2/24/20 15:00,2,24,2020,15,467936.7,8943.0,0.0,8943.0,19.62,175462.55,0,0,467936.7,0,0,,9180.918054000002,18000.0
1312,2/24/20 16:00,2,24,2020,16,489537.4,29779.2,0.0,29779.2,20.06,597388.62,0,0,489537.4,0,0,,9820.120244,18000.0
1313,2/24/20 17:00,2,24,2020,17,514316.0,41013.5,0.0,41013.5,20.17,827332.52,0,0,514316.0,0,0,,10373.75372,18000.0
1314,2/24/20 18:00,2,24,2020,18,514384.2,3996.3,0.0,3996.3,23.18,92635.83,0,0,514384.2,0,0,,11923.425756,18000.0
1315,2/24/20 19:00,2,24,2020,19,496158.3,17554.9,0.0,17554.9,20.2,354624.78,0,0,496158.3,0,0,,10022.39766,18000.0
1316,2/24/20 20:00,2,24,2020,20,461919.7,1797.4,0.0,1797.4,19.77,35536.75,0,0,461919.7,0,0,,9132.152469,18000.0
1317,2/24/20 21:00,2,24,2020,21,416883.5,0.0,-14223.0,0.0,18.98,0.0,0,0,416883.5,0,0,,7912.44883,18000.0
1318,2/24/20 22:00,2,24,2020,22,372636.0,6999.3,0.0,6999.3,18.84,131843.71,0,0,372636.0,0,0,,7020.46224,18000.0
1319,2/24/20 23:00,2,24,2020,23,344300.0,65140.9,0.0,65140.9,16.0,1042247.89,0,0,344300.0,0,0,,5508.8,18000.0
1320,2/25/20 0:00,2,25,2020,0,328873.6,74676.8,0.0,74676.8,13.94,1041173.82,0,0,328873.6,0,0,,4584.497984,18000.0
1321,2/25/20 1:00,2,25,2020,1,323460.5,76010.0,0.0,76010.0,13.76,1045768.38,0,0,323460.5,0,0,,4450.8164799999995,18000.0
1322,2/25/20 2:00,2,25,2020,2,321855.6,75557.9,0.0,75557.9,13.67,1033125.83,0,0,321855.6,0,0,,4399.766051999999,18000.0
1323,2/25/20 3:00,2,25,2020,3,331795.2,83721.0,0.0,83721.0,13.75,1151046.54,0,0,331795.2,0,0,,4562.184,18000.0
1324,2/25/20 4:00,2,25,2020,4,360663.6,90119.7,0.0,90119.7,14.04,1265253.55,0,0,360663.6,0,0,,5063.716943999999,18000.0
1325,2/25/20 5:00,2,25,2020,5,412370.2,35062.5,0.0,35062.5,19.12,670514.21,0,0,412370.2,0,0,,7884.518224,18000.0
1326,2/25/20 6:00,2,25,2020,6,440354.2,7126.9,0.0,7126.9,18.9,134732.62,0,0,440354.2,0,0,,8322.694379999999,18000.0
1327,2/25/20 7:00,2,25,2020,7,432594.8,0.0,-23522.4,0.0,19.83,0.0,0,0,432594.8,0,0,,8578.354884,18000.0
1328,2/25/20 8:00,2,25,2020,8,427486.4,0.0,-15856.5,0.0,19.12,0.0,0,0,427486.4,0,0,,8173.539968000001,18000.0
